ApplicationType,LoanGoal,RequestedAmount,CreditScore,timesincefirstcase,duration,FirstWithdrawalAmount,MonthlyCost,NumberOfTerms,OfferedAmount,open_cases,month,weekday,hour,treatment
New credit,Car,10500.0,977,25.374999,7.871096,10500.0,317.32,36,10500.0,1492,2,1,8,1
New credit,"Other, see explanation",5000.0,899,25.383386,5.549623,8304.0,125.0,45,5000.0,1407,2,0,8,0
New credit,Car,25000.0,899,25.384474,33.497412,12600.0,301.25,93,23200.0,1255,1,2,12,0
New credit,Home improvement,6000.0,975,25.385752,19.527493,2578.0,266.77,24,6000.0,1543,2,3,13,1
New credit,Car,10000.0,877,25.387317,6.60831,2000.0,150.0,80,10000.0,1493,2,1,8,0
New credit,Home improvement,20000.0,899,25.392014,33.489863,12500.0,241.29,60,12500.0,1284,1,3,9,0
New credit,Car,15000.0,899,25.399343,13.849153,8304.0,400.0,68,23800.0,1255,1,2,10,0
New credit,Unknown,0.0,988,25.402054,7.632104,10000.0,100.0,134,10000.0,1527,2,2,8,0
New credit,Car,22000.0,899,25.418152,6.589754,22000.0,220.0,127,22000.0,1256,1,2,16,0
New credit,Car,5000.0,1057,25.432617,33.527966,5000.0,155.0,36,5000.0,1797,2,0,15,1
New credit,Home improvement,20000.0,831,25.439095,26.519015,20000.0,375.53,60,20000.0,1556,2,3,10,1
New credit,Home improvement,10000.0,816,25.44761,15.690064,8304.0,150.0,80,10000.0,1648,2,0,11,1
New credit,Car,5000.0,899,25.46853,35.658179,5000.0,100.25,58,5000.0,1743,2,4,9,1
New credit,Existing loan takeover,45250.0,899,25.472177,31.420346,8304.0,247.52,80,0.0,1255,1,2,14,0
New credit,Home improvement,9000.0,850,25.479904,14.598122,9000.0,101.34,120,9000.0,1556,2,4,10,1
New credit,Car,15000.0,1007,25.489337,23.629413,8304.0,275.0,62,15000.0,1833,2,3,10,1
New credit,Car,7500.0,1011,25.49555,14.758462,8304.0,150.0,58,7500.0,1275,1,2,19,0
New credit,Car,10000.0,899,25.501148,31.39097,8304.0,195.0,59,10000.0,1409,2,0,8,0
New credit,Home improvement,11000.0,985,25.519322,8.47633,11000.0,198.99,64,11000.0,1532,2,2,11,1
New credit,"Other, see explanation",25000.0,899,25.529901,31.362286,25000.0,409.0,70,25000.0,1256,1,2,17,0
New credit,Home improvement,25000.0,919,25.534527,14.72717,15000.0,250.0,126,25000.0,1698,2,1,9,1
New credit,Car,5000.0,899,25.548879,33.333317,5000.0,119.02,48,5000.0,1255,1,2,14,0
New credit,Existing loan takeover,10000.0,899,25.549499,32.331898,8304.0,200.0,57,10000.0,1288,1,3,13,0
New credit,"Other, see explanation",5000.0,899,25.647097,5.49647,5000.0,222.31,24,5000.0,1316,1,4,13,0
New credit,Existing loan takeover,23632.0,878,25.750539,9.326676,8304.0,250.0,118,23600.0,1258,1,2,18,0
New credit,Car,5000.0,722,25.905142,14.954756,5000.0,98.8,59,5000.0,1726,2,2,13,1
Limit raise,Car,30000.0,899,25.92776,13.287749,1000.0,298.0,126,29800.0,1408,2,0,8,0
Limit raise,Home improvement,0.0,899,25.92975,31.95176,8304.0,170.0,127,17000.0,1429,2,0,10,0
Limit raise,Home improvement,50000.0,899,25.931605,21.321377,8304.0,500.0,126,50000.0,1795,2,0,14,1
New credit,Car,10000.0,888,25.934995,13.210712,6000.0,100.0,134,10000.0,1424,2,0,9,0
New credit,Home improvement,20000.0,970,25.942232,25.928223,20000.0,210.12,120,20000.0,1533,2,2,15,1
New credit,Home improvement,5000.0,899,25.943179,13.195532,8304.0,200.0,89,15000.0,1539,2,2,13,1
New credit,Home improvement,25000.0,878,25.958464,25.913461,25000.0,261.48,120,25000.0,1556,2,4,9,1
New credit,"Other, see explanation",20000.0,835,25.961059,28.044702,20000.0,210.12,120,20000.0,1792,2,1,10,1
New credit,Home improvement,17000.0,899,25.961901,32.920428,17000.0,180.18,120,17000.0,1286,1,3,9,0
New credit,Home improvement,5000.0,889,25.965453,30.182694,5000.0,150.0,37,5000.0,1745,2,4,8,0
New credit,"Other, see explanation",30000.0,1022,25.967158,21.289311,10000.0,500.0,22,10000.0,1713,2,4,10,1
New credit,Car,10000.0,956,25.97065,14.199308,8304.0,100.0,134,10000.0,1734,2,2,10,0
New credit,Home improvement,45000.0,899,25.977903,34.005072,45000.0,497.05,112,45000.0,1856,2,4,11,1
New credit,Existing loan takeover,15000.0,899,25.979612,32.902785,8304.0,273.61,62,15000.0,1408,2,0,8,0
New credit,Home improvement,15000.0,834,25.989882,15.107146,15000.0,200.6,89,15000.0,1726,2,2,7,1
New credit,Remaining debt home,15000.0,946,25.990183,25.906379,15000.0,157.59,120,15000.0,1538,2,3,15,1
New credit,Car,8000.0,899,25.990767,12.004178,8000.0,197.65,46,8000.0,1289,1,3,13,0
New credit,Car,12000.0,900,25.991223,7.176943,12000.0,296.03,45,12000.0,1532,2,2,10,1
New credit,Home improvement,30000.0,851,26.000775,25.859778,25000.0,261.48,120,25000.0,1528,2,2,9,1
New credit,Unknown,0.0,899,26.012429,30.880001,8304.0,100.0,91,7300.0,1750,2,5,7,0
Limit raise,Home improvement,40000.0,899,26.018642,30.873837,8304.0,350.0,126,35000.0,1408,2,0,8,0
New credit,Car,25000.0,899,26.031567,31.849965,8304.0,500.0,56,25000.0,1290,1,3,10,0
New credit,Existing loan takeover,400000.0,899,26.037024,30.855392,8304.0,400.0,126,40000.0,1751,2,5,7,0
New credit,Home improvement,8000.0,899,26.042547,30.849843,8304.0,150.0,62,8000.0,1752,2,5,7,0
New credit,Home improvement,5000.0,899,26.056074,16.062264,5000.0,222.31,24,5000.0,1405,2,0,8,0
New credit,"Other, see explanation",15000.0,899,26.063185,32.819391,15000.0,219.42,80,15000.0,1316,1,4,13,0
New credit,"Other, see explanation",25000.0,899,26.066255,14.8811,8304.0,300.0,60,16000.0,1726,2,2,13,1
New credit,Existing loan takeover,20000.0,769,26.077173,26.106154,8304.0,300.0,78,20000.0,1802,2,0,8,0
New credit,Existing loan takeover,16000.0,899,26.081501,9.038533,8000.0,288.17,72,18000.0,1540,2,3,15,1
New credit,Remaining debt home,12000.0,990,26.082197,47.027127,8304.0,130.57,120,12000.0,1729,2,2,11,1
New credit,Car,12000.0,979,26.083538,7.888562,12000.0,229.53,60,12000.0,1558,2,3,8,1
New credit,Car,15000.0,1059,26.085273,12.912497,15000.0,225.0,78,15000.0,1541,2,3,14,1
New credit,Home improvement,15000.0,832,26.098391,13.871623,8304.0,150.0,127,15000.0,1697,2,1,7,1
New credit,Existing loan takeover,6788.0,899,26.103064,32.779423,1850.0,148.55,53,6800.0,1287,1,3,13,0
New credit,Existing loan takeover,15000.0,851,26.107801,11.82364,3830.0,249.15,69,15000.0,1544,2,3,13,1
Limit raise,Unknown,0.0,899,26.112096,4.93812,8304.0,200.0,127,20000.0,1407,2,0,8,0
New credit,Home improvement,25000.0,899,26.118691,43.138722,25000.0,300.15,101,25000.0,1802,2,0,8,1
New credit,"Other, see explanation",25000.0,899,26.121724,31.759548,8304.0,173.0,127,17300.0,1288,1,3,13,0
New credit,Home improvement,15000.0,958,26.124514,13.929747,10000.0,203.13,56,10000.0,1731,2,2,8,1
New credit,"Other, see explanation",5000.0,899,26.126321,14.03711,8304.0,50.0,138,5000.0,1288,1,3,13,0
New credit,Car,21500.0,863,26.134344,13.962286,21500.0,493.12,48,21500.0,1556,2,4,9,1
New credit,Unknown,0.0,962,26.140598,5.029201,8304.0,250.0,71,15500.0,1287,1,3,13,0
New credit,Unknown,0.0,965,26.145702,1.990498,79.0,505.03,68,30100.0,1286,1,3,8,1
New credit,Home improvement,7000.0,899,26.146352,32.73651,7000.0,93.06,96,7000.0,1314,1,4,15,0
New credit,Unknown,0.0,899,26.148097,30.744263,8304.0,500.0,126,50000.0,1753,2,5,7,0
New credit,Unknown,0.0,899,26.153234,30.739101,27500.0,287.63,120,27500.0,1754,2,5,7,0
Limit raise,Home improvement,30000.0,899,26.155548,30.736776,8304.0,300.0,126,30000.0,1755,2,5,7,0
New credit,other,15000.0,688,26.163084,27.846938,5000.0,150.0,127,15000.0,1784,2,1,12,1
New credit,Existing loan takeover,19000.0,957,26.176035,11.837341,8304.0,190.0,127,19000.0,1554,2,4,14,1
New credit,Car,10000.0,899,26.183666,32.699129,8304.0,200.0,89,15000.0,1313,1,4,11,0
New credit,Home improvement,17338.0,899,26.215064,31.666275,15000.0,157.59,120,15000.0,1433,2,0,10,0
New credit,Remaining debt home,30000.0,980,26.218906,33.879836,500.0,250.0,126,25000.0,1535,2,2,15,1
New credit,Car,14000.0,899,26.23059,32.652094,14000.0,267.78,60,14000.0,1309,1,4,14,0
New credit,Unknown,0.0,817,26.233617,26.018121,1753.0,119.69,120,11000.0,1832,2,2,8,1
New credit,"Other, see explanation",5000.0,899,26.234401,14.983959,5000.0,56.3,120,5000.0,1432,2,0,10,0
Limit raise,Unknown,0.0,899,26.236196,12.921163,8304.0,150.0,58,7500.0,1544,2,3,12,1
New credit,Existing loan takeover,5000.0,899,26.237909,19.740683,700.0,113.99,50,5000.0,1828,2,1,8,1
New credit,Car,20000.0,899,26.242408,31.639184,8304.0,500.0,44,20000.0,1301,1,3,18,0
New credit,"Other, see explanation",34500.0,844,26.250717,25.955804,5169.03,360.85,120,34500.0,1552,2,4,13,1
New credit,"Other, see explanation",5000.0,899,26.251656,14.934212,5000.0,56.3,120,5000.0,1550,2,4,12,1
New credit,Motorcycle,7250.0,899,26.276495,31.604999,7300.0,142.2,60,7300.0,1434,2,0,10,0
New credit,"Other, see explanation",10000.0,899,26.280361,31.601124,10000.0,191.27,60,10000.0,1433,2,0,10,0
New credit,Existing loan takeover,15000.0,763,26.282801,13.73567,7466.0,157.59,120,15000.0,1726,2,2,7,1
New credit,Car,20000.0,899,26.293188,6.800153,20000.0,210.12,120,20000.0,1531,2,2,10,0
New credit,Car,5000.0,924,26.321698,18.89147,5000.0,152.82,36,5000.0,1535,2,2,15,1
New credit,Car,7000.0,747,26.333852,35.985911,5000.0,200.0,39,7000.0,1716,3,2,10,1
Limit raise,Car,15000.0,899,26.342874,6.898025,8304.0,150.0,127,15000.0,1532,2,2,11,0
New credit,"Other, see explanation",15000.0,817,26.345724,6.907196,15000.0,290.25,58,15000.0,1533,2,2,10,1
New credit,Not speficied,25000.0,1004,26.350509,25.87228,25000.0,745.88,36,25000.0,1823,2,1,10,1
New credit,Car,12000.0,922,26.354518,14.541274,11066.0,223.1,62,12000.0,1722,2,2,14,1
New credit,Car,7000.0,779,26.358483,8.905516,7000.0,149.25,54,7000.0,1554,2,4,12,1
Limit raise,Home improvement,15000.0,872,26.359728,12.627304,8304.0,300.0,56,15000.0,1536,2,2,15,0
New credit,Existing loan takeover,20000.0,774,26.360553,18.753698,8304.0,500.0,44,20000.0,1711,2,3,10,1
New credit,Home improvement,20000.0,899,26.37023,33.547673,20000.0,251.23,96,20000.0,1697,2,1,8,1
New credit,"Other, see explanation",5000.0,899,26.374424,35.506912,5000.0,97.4,60,5000.0,1430,2,0,10,0
New credit,Home improvement,14000.0,899,26.374913,32.508089,10000.0,108.81,120,10000.0,1424,2,0,9,0
New credit,Car,5000.0,899,26.378004,32.505024,5000.0,152.82,36,5000.0,1424,2,0,9,0
New credit,Car,12500.0,894,26.379379,14.636571,12500.0,136.01,120,12500.0,1727,2,2,13,1
New credit,Car,12000.0,899,26.381912,31.499395,12000.0,302.08,44,12000.0,1310,1,3,19,0
New credit,Car,10000.0,950,26.395252,7.496713,10000.0,200.01,57,10000.0,1535,2,2,15,1
New credit,Existing loan takeover,30000.0,983,26.398259,12.773756,12000.0,300.0,126,30000.0,1557,2,4,8,1
New credit,Not speficied,30000.0,899,26.39837,37.483587,30000.0,313.78,120,30000.0,1535,2,2,15,0
New credit,Car,32000.0,924,26.400013,25.548943,32000.0,510.88,72,32000.0,1699,2,1,8,1
New credit,other,17000.0,940,26.401025,22.69841,17000.0,319.2,60,17000.0,1557,2,3,9,1
Limit raise,Car,8000.0,823,26.414381,15.803125,3500.0,85.0,138,8500.0,1296,1,3,17,0
Limit raise,Car,15000.0,899,26.419087,20.471911,8304.0,240.0,57,12000.0,1822,2,1,10,0
Limit raise,Not speficied,6000.0,899,26.41938,13.78129,750.0,80.0,94,6000.0,1434,2,0,10,0
Limit raise,Car,0.0,899,26.420492,6.728424,3000.0,150.0,62,8000.0,1533,2,2,11,0
New credit,Car,7000.0,1075,26.427364,6.764241,7000.0,252.85,30,7000.0,1431,2,0,10,1
New credit,Car,15000.0,743,26.431257,13.694238,15000.0,656.68,24,15000.0,1544,2,4,16,1
New credit,Home improvement,10000.0,883,26.441218,8.670757,10000.0,191.27,60,10000.0,1555,2,3,10,1
New credit,Car,8250.0,870,26.444426,13.741113,10000.0,347.03,31,10000.0,1727,2,2,12,1
New credit,Remaining debt home,40000.0,877,26.464991,33.803182,301.84,418.37,120,40000.0,1701,2,1,9,1
New credit,Car,5000.0,952,26.473264,7.417825,5000.0,127.6,44,5000.0,1530,2,2,14,1
New credit,Car,5000.0,911,26.546649,22.589504,5000.0,75.0,81,5000.0,1313,1,4,11,0
New credit,Existing loan takeover,25000.0,899,26.546998,33.485177,2864.0,189.1,120,18000.0,1834,2,2,13,0
New credit,Car,10000.0,899,26.895467,33.986208,10000.0,200.01,57,10000.0,1336,1,5,9,0
New credit,Car,5000.0,899,26.909789,22.054348,5000.0,56.3,120,5000.0,1333,1,4,19,0
Limit raise,Car,30000.0,899,26.924495,14.082846,5000.0,375.0,96,30000.0,1726,2,2,13,1
New credit,Caravan / Camper,7000.0,899,26.926067,30.955567,8304.0,70.0,138,7000.0,1791,2,6,7,0
Limit raise,Car,26500.0,899,26.927441,8.026728,8304.0,265.0,126,26500.0,1528,2,2,9,0
New credit,Home improvement,0.0,951,26.93559,8.28983,9295.0,210.12,120,20000.0,1553,2,4,13,1
Limit raise,Car,0.0,899,26.944525,19.015784,2000.0,300.0,126,30000.0,1555,2,3,9,1
New credit,Home improvement,5000.0,1051,26.947613,6.945439,8304.0,100.0,58,5000.0,1316,1,4,15,0
New credit,Car,10500.0,899,26.949375,30.93223,8304.0,200.0,45,8000.0,1792,2,6,7,0
New credit,other,10000.0,711,26.960875,8.233038,11770.0,198.74,90,15000.0,1554,2,4,12,1
New credit,"Other, see explanation",25000.0,899,26.966202,14.049651,25000.0,300.15,101,25000.0,1734,2,2,10,1
New credit,Car,5000.0,1064,26.976656,7.010972,5000.0,431.05,12,5000.0,1539,2,2,12,1
Limit raise,Home improvement,8000.0,899,26.980834,31.900421,8304.0,150.0,62,8000.0,1487,2,1,9,0
New credit,Home improvement,15000.0,958,26.985942,24.929842,5744.0,281.65,60,15000.0,1694,2,1,10,1
New credit,Existing loan takeover,15000.0,839,26.988705,15.168752,1165.0,249.15,69,15000.0,1713,2,4,9,1
New credit,Existing loan takeover,23000.0,746,26.9924,19.216362,1200.0,550.0,56,27500.0,1785,2,0,12,1
New credit,"Other, see explanation",16000.0,606,26.994911,32.45689,16000.0,366.97,48,16000.0,1844,2,3,12,1
New credit,"Other, see explanation",15000.0,899,26.996325,31.885141,8304.0,300.0,56,15000.0,1332,1,4,19,0
New credit,Home improvement,15000.0,899,26.998455,31.882999,8304.0,150.0,72,9000.0,1333,1,4,19,0
New credit,Existing loan takeover,15500.0,731,26.999065,7.115281,1034.0,299.92,58,15500.0,1561,2,3,8,1
New credit,Car,15000.0,899,27.00704,4.964781,15000.0,281.65,60,15000.0,1490,2,1,7,0
New credit,Remaining debt home,22000.0,909,27.027579,18.936876,8304.0,231.13,120,22000.0,1559,2,3,9,1
New credit,Home improvement,15000.0,888,27.028899,24.848716,15000.0,157.59,120,15000.0,1726,2,2,13,1
Limit raise,"Other, see explanation",34500.0,899,27.030961,14.068539,8304.0,340.0,126,34000.0,1530,2,2,8,0
Limit raise,Home improvement,30000.0,899,27.032445,15.131813,8304.0,300.0,126,30000.0,1706,2,4,13,0
New credit,Home improvement,12000.0,899,27.0416,37.839892,12000.0,302.08,44,12000.0,1556,2,3,9,0
New credit,"Other, see explanation",5000.0,899,27.066025,19.158473,8304.0,200.0,33,6000.0,1727,2,2,13,0
New credit,Existing loan takeover,6700.0,898,27.073759,24.790412,8304.0,297.9,24,6700.0,1540,2,2,13,1
New credit,Existing loan takeover,20000.0,716,27.078426,26.191465,8304.0,400.0,56,20000.0,1845,2,3,13,1
New credit,Existing loan takeover,5000.0,952,27.093238,12.070306,5000.0,75.0,81,5000.0,1642,2,0,10,1
New credit,Existing loan takeover,33500.0,899,27.107334,36.774408,8304.0,247.52,80,0.0,1454,2,0,14,0
New credit,Car,9300.0,925,27.111887,11.772497,9300.0,125.67,94,9300.0,1647,2,0,11,1
New credit,Car,22000.0,796,27.112318,5.928817,22000.0,231.13,120,22000.0,1528,2,2,9,1
New credit,Extra spending limit,5000.0,899,27.114713,31.766878,5000.0,106.36,96,8000.0,1490,2,1,8,0
New credit,Not speficied,0.0,899,27.115221,30.76604,8304.0,447.06,78,30000.0,1805,2,6,7,0
New credit,"Other, see explanation",7500.0,846,27.131631,24.754966,7500.0,146.09,60,7500.0,1806,2,1,16,1
New credit,Car,10000.0,899,27.153904,31.72777,10000.0,649.88,16,10000.0,1426,2,0,9,0
New credit,Unknown,0.0,958,27.166772,0.940042,20197.0,413.09,60,22000.0,1287,1,3,15,0
New credit,Car,10000.0,899,27.172442,33.709208,10000.0,302.21,36,10000.0,1725,3,2,7,0
New credit,Existing loan takeover,35000.0,857,27.18035,12.865769,2767.0,366.08,120,35000.0,1731,2,2,9,1
New credit,Home improvement,5000.0,899,27.231524,12.051072,8304.0,100.0,58,5000.0,1434,2,0,10,0
New credit,Unknown,0.0,899,27.235123,1.816373,50000.0,522.97,120,50000.0,1295,1,3,17,0
Limit raise,Car,34000.0,899,27.235549,17.862176,8304.0,340.0,126,34000.0,1556,2,4,9,0
New credit,Not speficied,15000.0,828,27.24363,13.953159,8304.0,200.0,89,15000.0,1734,2,2,10,1
New credit,"Other, see explanation",10000.0,762,27.261848,17.997107,5000.0,100.0,58,5000.0,1708,2,4,12,1
New credit,Existing loan takeover,32000.0,836,27.268234,13.628227,3205.0,334.7,120,32000.0,1722,2,2,14,1
New credit,Car,5750.0,899,27.278855,34.60247,5700.0,243.92,25,5700.0,1449,2,0,17,0
New credit,Car,5000.0,899,27.284879,31.596972,8304.0,250.0,126,25000.0,1333,1,4,20,0
New credit,Existing loan takeover,15000.0,899,27.288209,30.593084,8304.0,150.0,127,15000.0,1803,2,6,7,0
New credit,"Other, see explanation",50000.0,937,27.294332,17.809877,7500.0,280.0,126,28000.0,1537,2,2,11,0
New credit,Home improvement,10000.0,982,27.305065,12.698841,10000.0,100.0,134,10000.0,1697,2,1,14,0
New credit,Caravan / Camper,5000.0,917,27.310143,12.876416,5000.0,76.74,80,5000.0,1726,2,2,11,1
New credit,Car,5000.0,914,27.326816,24.549435,5000.0,180.6,30,5000.0,1716,2,3,7,1
New credit,Existing loan takeover,15000.0,899,27.32727,12.567819,6000.0,394.86,27,10000.0,1333,1,5,15,0
New credit,Car,5000.0,899,27.34394,14.695141,5000.0,100.25,58,5000.0,1333,1,5,14,0
New credit,Car,7000.0,899,27.350185,7.65969,7000.0,175.1,45,7000.0,1335,1,5,10,0
New credit,Unknown,0.0,724,27.354417,14.815248,293.0,386.99,120,37000.0,1695,2,1,10,1
New credit,Home improvement,20000.0,981,27.355789,24.859342,20000.0,249.11,97,20000.0,1703,2,4,14,1
New credit,"Other, see explanation",7500.0,899,27.36217,34.519897,8304.0,75.0,138,7500.0,1442,2,0,12,0
New credit,Caravan / Camper,15000.0,996,27.374809,5.73928,15000.0,157.59,120,15000.0,1482,2,1,10,1
New credit,Existing loan takeover,11000.0,899,27.376889,11.665085,2500.0,341.17,35,11000.0,1697,2,1,7,0
New credit,Not speficied,15000.0,899,27.37996,33.501739,15000.0,246.06,70,15000.0,1333,1,5,13,0
New credit,Car,7500.0,899,27.38973,33.492025,8304.0,247.52,80,0.0,1333,1,5,13,0
New credit,Home improvement,25000.0,707,27.395691,24.497608,25000.0,274.19,113,25000.0,1708,2,3,14,1
New credit,Existing loan takeover,35175.0,949,27.397457,12.753448,8304.0,650.0,62,35500.0,1698,2,1,13,1
New credit,other,7300.0,716,27.401409,31.598563,2898.87,202.86,40,7300.0,1756,2,3,8,1
New credit,"Other, see explanation",5000.0,899,27.412035,34.470099,5000.0,56.3,120,5000.0,1452,2,0,14,0
New credit,Not speficied,9000.0,899,27.421463,33.460395,1513.0,108.81,120,10000.0,1334,1,5,11,0
New credit,Car,8000.0,645,27.425211,14.698784,8000.0,100.0,102,8000.0,1711,2,2,15,1
New credit,other,10000.0,899,27.425446,33.456439,8304.0,247.52,80,0.0,1333,1,5,13,0
New credit,Home improvement,5000.0,899,27.433939,24.496143,5000.0,50.0,138,5000.0,1836,2,3,10,0
New credit,Existing loan takeover,11000.0,899,27.447231,53.43435,8304.0,247.52,80,0.0,1855,2,4,9,0
New credit,Car,5000.0,899,27.454455,5.549187,5000.0,222.31,24,5000.0,1490,2,1,8,0
New credit,Home improvement,15000.0,969,27.45931,73.449849,8304.0,500.0,32,15000.0,1686,3,1,8,1
New credit,Existing loan takeover,6000.0,687,27.46848,27.513708,6000.0,102.69,70,6000.0,1530,2,2,8,0
New credit,Car,11000.0,924,27.472823,10.649826,7000.0,150.0,90,11000.0,1333,1,5,13,0
New credit,Car,45000.0,893,27.509397,21.605291,45000.0,470.67,120,45000.0,1826,2,2,17,1
New credit,Car,8000.0,899,27.51137,34.370576,8000.0,155.83,60,8000.0,1467,2,0,18,0
New credit,Home improvement,10000.0,899,27.519158,33.362412,10000.0,146.84,82,10000.0,1530,2,2,8,0
New credit,Car,5000.0,899,27.524175,38.357339,5000.0,118.15,48,5000.0,1558,2,4,11,0
New credit,Not speficied,15700.0,899,27.887611,18.322129,8304.0,225.0,74,14000.0,1553,2,4,13,0
New credit,"Other, see explanation",30000.0,899,27.899336,12.172151,30000.0,349.0,105,30000.0,1731,2,2,11,0
New credit,Car,13000.0,899,27.907644,10.101324,13000.0,198.95,78,13000.0,1556,2,4,11,1
New credit,Not speficied,15000.0,899,27.931005,0.434021,15000.0,281.65,60,15000.0,1328,1,4,18,0
New credit,Home improvement,6000.0,899,27.937126,42.21429,6000.0,141.78,48,6000.0,1827,2,1,11,1
New credit,Home improvement,25000.0,899,27.956435,81.036567,11476.63,261.48,120,25000.0,1721,3,2,8,0
New credit,Car,16500.0,799,27.959051,25.061435,15385.0,309.82,60,16500.0,1842,2,4,15,1
New credit,Remaining debt home,0.0,899,27.959326,38.990623,29000.0,303.32,120,29000.0,1687,3,1,7,1
New credit,Existing loan takeover,6500.0,657,27.982848,14.185548,803.0,240.0,57,12000.0,1729,2,2,9,1
New credit,Unknown,15000.0,606,27.990849,12.935477,15000.0,168.78,110,15000.0,1699,2,1,14,1
Limit raise,Car,20000.0,899,27.997246,33.8848,8304.0,200.0,127,20000.0,1444,2,0,15,0
Limit raise,"Other, see explanation",7500.0,820,28.002723,17.972344,8304.0,75.0,138,7500.0,1554,2,4,9,0
New credit,Home improvement,15000.0,796,28.014103,14.02865,8304.0,150.0,127,15000.0,1482,2,1,10,0
New credit,Car,10000.0,956,28.014523,7.099642,10000.0,232.82,48,10000.0,1555,2,4,8,1
New credit,Home improvement,10000.0,980,28.018734,23.844598,4184.0,113.1,114,10000.0,1729,2,2,11,1
New credit,"Other, see explanation",15000.0,945,28.031119,9.984845,5230.0,157.59,120,15000.0,1538,2,3,16,1
New credit,Home improvement,5000.0,899,28.031883,34.849877,5000.0,241.28,22,5000.0,1492,2,1,14,0
New credit,Car,25000.0,899,28.047264,33.834836,25000.0,300.15,101,25000.0,1446,2,0,14,0
New credit,Existing loan takeover,16000.0,899,28.049623,24.996012,8304.0,168.09,120,16000.0,1529,2,2,8,0
New credit,Car,15000.0,899,28.05098,11.08979,12000.0,150.0,127,15000.0,1333,1,5,15,0
New credit,Existing loan takeover,20000.0,899,28.05912,7.172304,8304.0,260.0,89,19500.0,1432,2,0,11,0
New credit,Existing loan takeover,20000.0,899,28.068859,13.934278,8304.0,200.0,127,20000.0,1476,2,0,19,0
New credit,Home improvement,5000.0,899,28.072899,16.989012,8304.0,125.0,45,5000.0,1714,2,4,10,1
New credit,Car,8000.0,721,28.074665,52.848544,7671.0,296.45,100,24400.0,1699,3,1,9,1
New credit,Existing loan takeover,8000.0,899,28.077188,33.80416,8304.0,299.8,30,8300.0,1443,2,0,12,0
New credit,Home improvement,30000.0,905,28.079255,18.960296,1000.0,360.0,126,36000.0,1826,2,1,11,1
New credit,Unknown,0.0,1017,28.080921,23.804632,156.0,161.79,120,15400.0,1528,2,2,10,1
New credit,Car,10000.0,719,28.093931,13.987675,10000.0,136.12,90,10000.0,1640,2,0,9,1
New credit,Car,16000.0,956,28.100314,11.152766,8304.0,200.0,96,16000.0,1333,1,5,15,0
New credit,Home improvement,5000.0,857,28.104122,21.911538,4500.0,150.0,58,7500.0,1842,2,3,12,1
New credit,Home improvement,15000.0,899,28.114148,30.768891,8304.0,300.0,56,15000.0,1691,2,0,7,0
Limit raise,Home improvement,18500.0,899,28.129924,6.834724,1000.0,185.0,127,18500.0,1529,2,2,9,0
New credit,Unknown,0.0,1022,28.1373,14.069791,8304.0,465.0,48,20200.0,1733,2,2,10,1
New credit,Existing loan takeover,25000.0,832,28.141676,25.772735,21000.0,440.43,53,21000.0,1785,2,1,14,1
New credit,"Other, see explanation",5000.0,899,28.142356,33.739134,8304.0,100.0,58,5000.0,1556,2,4,9,0
New credit,"Other, see explanation",5000.0,899,28.1588,12.957298,5000.0,241.28,22,5000.0,1701,2,1,9,1
New credit,Remaining debt home,48000.0,899,28.166444,33.715113,48000.0,502.05,120,48000.0,1429,2,0,10,0
New credit,Existing loan takeover,9000.0,899,28.18243,34.699022,1970.0,97.4,60,5000.0,1492,2,1,9,0
Limit raise,Car,10000.0,899,28.203163,11.862283,8304.0,150.0,80,10000.0,1555,2,4,9,0
New credit,Home improvement,30000.0,899,28.204871,52.722118,2888.0,313.78,120,30000.0,1665,3,2,14,1
Limit raise,"Other, see explanation",15000.0,899,28.206277,30.6769,8304.0,150.0,127,15000.0,1677,2,0,7,0
New credit,Motorcycle,15000.0,899,28.207998,20.129457,15000.0,261.48,120,25000.0,1726,2,2,13,1
Limit raise,Unknown,0.0,899,28.210007,10.90921,8304.0,250.0,96,20000.0,1554,2,4,14,1
New credit,Car,10000.0,899,28.226614,30.656581,10000.0,197.0,58,10000.0,1675,2,0,7,0
New credit,Car,15000.0,899,28.228497,10.781939,15000.0,208.47,85,15000.0,1491,2,1,14,0
New credit,Car,24000.0,713,28.228642,11.827228,20000.0,210.12,120,20000.0,1731,2,2,9,1
New credit,Remaining debt home,18000.0,879,28.228886,23.669345,14250.0,499.34,39,18000.0,1712,2,4,15,1
New credit,Remaining debt home,32500.0,899,28.234229,33.647634,8304.0,350.0,93,27300.0,1444,2,0,12,0
Limit raise,Car,27000.0,775,28.244333,16.646714,8304.0,250.0,120,24000.0,1704,2,4,13,1
New credit,Existing loan takeover,20000.0,899,28.245132,33.636687,8304.0,247.52,80,0.0,1451,2,0,13,0
New credit,Existing loan takeover,6500.0,899,28.251939,18.758535,3400.0,130.35,95,10000.0,1818,2,1,15,1
Limit raise,Unknown,0.0,819,28.255549,17.909451,8304.0,212.0,127,21200.0,1558,2,4,11,1
New credit,Existing loan takeover,14000.0,899,28.266012,19.969057,8304.0,708.74,30,20000.0,1730,2,2,9,1
New credit,Car,22000.0,899,28.270354,12.800506,20000.0,1294.25,37,44500.0,1432,2,0,11,0
New credit,"Other, see explanation",5000.0,1011,28.270569,10.744603,8304.0,100.0,58,5000.0,1652,2,0,13,1
