ApplicationType_Limit raise,ApplicationType_New credit,LoanGoal_Car,LoanGoal_Caravan / Camper,LoanGoal_Existing loan takeover,LoanGoal_Extra spending limit,LoanGoal_Home improvement,LoanGoal_Motorcycle,LoanGoal_Not speficied,LoanGoal_Other see explanation,LoanGoal_Remaining debt home,LoanGoal_Unknown,LoanGoal_other,RequestedAmount,CreditScore,timesincefirstcase,duration,FirstWithdrawalAmount,MonthlyCost,NumberOfTerms,OfferedAmount,open_cases,month,weekday,hour,treatment,adaptation_action_recommendation,hit
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,1039,91.381192,11.457336,4416.0,441.21,24,10000.0,1573,4,1,13,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,6500.0,1099,91.39685,11.754718,6500.0,198.67,36,6500.0,1574,4,1,12,1,1,1
0,1,0,0,0,0,0,0,0,0,1,0,0,35000.0,812,91.406099,54.511241,8304.0,423.05,96,33800.0,1593,4,3,11,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,899,91.409199,35.438618,8304.0,200.0,57,10000.0,1597,4,2,8,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,17500.0,728,91.421951,30.810041,15000.0,175.0,127,17500.0,1455,4,4,13,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,5000.0,899,91.438565,2.592401,2000.0,152.82,36,5000.0,1556,4,0,10,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,6000.0,1030,91.451033,20.551957,6000.0,116.87,60,6000.0,1546,4,0,10,1,1,1
0,1,0,0,0,0,0,0,0,1,0,0,0,10000.0,857,91.484704,12.664565,3155.0,200.01,57,10000.0,1594,4,3,10,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,959,91.72851,10.301081,8304.0,200.0,89,15000.0,1533,4,4,12,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,27000.0,931,91.849173,20.036452,30.07,280.31,120,26800.0,1658,4,2,12,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,91.858325,37.522239,5000.0,199.14,27,5000.0,1610,4,2,11,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,15000.0,899,91.869957,32.969664,8304.0,225.0,56,11000.0,1553,4,0,11,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,836,91.887845,20.012358,5673.0,256.15,72,16000.0,1608,4,2,7,1,1,1
0,1,0,1,0,0,0,0,0,0,0,0,0,15000.0,899,91.893329,32.946534,8304.0,150.0,127,15000.0,1566,4,0,15,0,1,0
1,0,0,0,0,0,0,0,0,0,0,1,0,72000.0,899,91.931561,19.012062,8304.0,1000.0,89,75000.0,1640,4,3,7,1,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,899,91.941437,33.898277,15000.0,249.15,69,15000.0,1583,4,1,10,0,0,1
0,1,0,0,0,0,0,0,0,1,0,0,0,5000.0,947,91.94659,8.87804,5000.0,100.25,58,5000.0,1550,4,4,11,1,1,1
1,0,0,0,0,0,1,0,0,0,0,0,0,25000.0,701,91.984639,20.177261,8304.0,300.0,101,25000.0,1530,4,4,13,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,942,91.991601,22.988607,3800.0,100.0,58,5000.0,1624,4,3,12,1,1,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,899,92.033304,8.972711,3000.0,250.0,126,25000.0,1541,4,4,6,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,10000.0,882,92.041988,11.002437,8304.0,125.0,100,10000.0,1542,4,3,14,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,21500.0,899,92.048758,32.791138,16000.0,247.3,75,16000.0,1532,4,4,12,0,1,0
0,1,0,0,0,0,0,0,0,0,0,1,0,40000.0,868,92.077758,18.10992,8304.0,400.0,126,40000.0,1535,4,4,11,1,1,1
0,1,0,0,0,0,0,1,0,0,0,0,0,10000.0,835,92.092135,16.832429,10000.0,149.86,80,10000.0,1593,4,0,14,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,899,92.093662,29.976308,8304.0,200.0,89,15000.0,1531,4,4,13,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,0,17000.0,899,92.097615,4.99184,13200.0,272.16,72,17000.0,1551,4,3,12,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,815,92.116935,15.747472,8304.0,300.0,56,15000.0,1582,4,4,7,1,1,1
0,1,0,0,0,0,0,0,0,0,0,1,0,5000.0,758,92.126804,13.033731,5000.0,97.4,60,5000.0,1595,4,3,7,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,11750.0,922,92.126967,6.059001,11750.0,149.42,98,11750.0,1531,4,4,13,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,800,92.137151,19.724509,10000.0,241.86,46,10000.0,1594,4,3,8,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,899,92.148372,30.861767,8304.0,350.0,47,15000.0,1577,4,0,17,0,0,1
0,1,0,0,0,0,0,0,0,1,0,0,0,5000.0,1028,92.188664,10.732284,5000.0,97.4,60,5000.0,1570,4,1,14,1,1,1
0,1,0,0,0,0,0,0,0,1,0,0,0,5000.0,829,92.193533,10.728435,5000.0,152.82,36,5000.0,1569,4,1,15,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,710,92.212606,53.998237,8304.0,200.0,57,10000.0,1555,5,2,9,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,10000.0,772,92.227627,26.897691,8304.0,247.52,80,0.0,1535,4,3,15,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,13500.0,1013,92.230658,19.91643,3706.0,198.24,82,13500.0,1649,4,2,6,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,30000.0,899,92.238424,35.60134,8304.0,400.0,89,30000.0,1536,4,3,15,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,1082,92.288474,3.791055,15000.0,150.0,127,15000.0,1584,4,2,11,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,899,92.288731,33.5513,5000.0,106.61,54,5000.0,1521,4,5,8,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,30000.0,867,92.339936,19.570164,10616.0,313.78,120,30000.0,1570,4,1,10,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,20000.0,752,92.35298,39.493865,19934.0,394.31,60,21000.0,1497,4,4,9,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,850,92.364877,19.588227,5000.0,222.31,24,5000.0,1623,4,1,11,1,1,1
0,1,0,0,0,0,0,0,0,1,0,0,0,30000.0,899,92.369228,18.54067,10000.0,191.27,60,10000.0,1597,4,3,8,1,1,1
0,1,0,0,0,0,0,1,0,0,0,0,0,5000.0,899,92.373392,33.466369,5000.0,431.05,12,5000.0,1576,4,1,11,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,8500.0,839,92.375164,10.74313,8500.0,247.38,38,8500.0,1601,4,2,10,1,1,1
0,1,0,0,0,0,0,0,1,0,0,0,0,5000.0,651,92.439108,10.778936,5614.16,191.27,60,10000.0,1570,4,1,10,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,899,92.452352,50.387598,8304.0,247.52,80,0.0,1549,4,4,7,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,30000.0,899,92.496183,33.343604,8304.0,239.0,127,23900.0,1579,4,1,11,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,20000.0,881,92.504148,36.614435,8304.0,300.0,78,20000.0,1653,4,2,13,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,31000.0,899,92.511526,32.328468,27500.0,287.63,120,27500.0,1556,4,0,10,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,899,92.670842,12.551929,5000.0,118.15,48,5000.0,1594,4,3,7,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,6000.0,983,92.690183,17.43978,8304.0,900.0,49,40000.0,1569,4,1,7,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,5000.0,896,92.735772,26.220369,400.0,160.0,74,10000.0,1464,4,0,8,1,1,1
0,1,0,0,0,0,0,0,1,0,0,0,0,10000.0,899,92.798821,33.04104,8304.0,200.0,57,10000.0,1583,4,1,10,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,10000.0,962,92.816727,11.036114,10000.0,173.94,67,10000.0,1606,4,2,14,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,40000.0,914,92.824388,50.048038,8304.0,602.71,77,40000.0,1542,5,0,9,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,1057,92.861016,10.09836,8304.0,200.0,57,10000.0,1581,4,1,10,0,1,0
0,1,0,0,0,0,0,0,1,0,0,0,0,50000.0,945,92.892501,15.032555,8304.0,500.0,126,50000.0,1581,4,4,8,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,29000.0,923,92.898452,15.082518,8304.0,290.0,126,29000.0,1521,4,5,8,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,7500.0,910,92.910581,8.166514,7500.0,120.0,75,7500.0,1581,4,1,10,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,1019,92.915977,10.93778,14000.0,423.1,36,14000.0,1601,4,2,10,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,1022,92.950422,11.23758,8304.0,247.52,80,0.0,1586,4,1,9,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,47500.0,899,92.980046,43.929698,8304.0,460.0,56,23000.0,1663,4,2,11,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,30000.0,978,92.997135,39.905488,8304.0,150.0,127,15000.0,1545,5,2,11,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,93.005246,32.834345,8304.0,140.0,40,5000.0,1521,4,5,8,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,37500.0,940,93.017723,9.900973,13663.72,949.25,43,37500.0,1607,4,2,7,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,6588.0,899,93.02644,14.835191,8304.0,60.0,138,6000.0,1581,4,1,5,1,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,50000.0,899,93.079546,32.760118,50000.0,936.65,60,50000.0,1582,4,1,10,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,0,26315.0,899,93.175042,9.691353,26300.0,459.06,65,26300.0,1587,4,1,10,0,0,1
0,1,0,1,0,0,0,0,0,0,0,0,0,18000.0,839,93.195616,7.984444,18000.0,337.98,60,18000.0,1550,4,0,12,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,899,93.327429,8.525341,8000.0,466.99,18,8000.0,1551,4,3,18,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,12000.0,962,93.339472,7.842445,12000.0,150.0,100,12000.0,1546,4,4,9,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,1042,93.370656,18.473952,5000.0,277.22,19,5000.0,1601,4,2,8,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,881,93.372027,18.849495,4742.13,356.76,60,19000.0,1571,4,1,11,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,11000.0,950,93.386936,43.569455,8304.0,225.0,56,11000.0,1462,4,0,11,1,1,1
0,1,0,0,0,1,0,0,0,0,0,0,0,5000.0,899,93.399791,31.439844,8304.0,150.0,37,5000.0,1559,4,0,13,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,876,93.401161,18.566627,8212.5,108.81,120,10000.0,1583,4,3,12,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,27500.0,991,93.405522,18.437017,27500.0,287.63,120,27500.0,1617,4,1,12,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,899,93.408769,21.550528,10000.0,191.27,60,10000.0,1576,4,1,11,0,0,1
0,1,0,1,0,0,0,0,0,0,0,0,0,7500.0,934,93.411275,14.787966,7494.0,260.0,57,13000.0,1589,4,1,18,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,947,93.446095,10.583776,15000.0,157.59,120,15000.0,1569,4,1,8,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,40000.0,937,93.472535,18.586074,40000.0,418.37,120,40000.0,1581,4,1,10,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,1081,93.515253,18.468111,5000.0,222.31,24,5000.0,1607,4,2,11,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,899,93.519287,7.397153,12740.0,281.65,60,15000.0,1525,4,5,8,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,20000.0,899,93.522853,9.407508,10000.0,150.0,127,15000.0,1525,4,5,8,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,0,12500.0,899,93.801243,15.247119,11000.0,210.4,60,11000.0,1593,4,3,10,1,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,15000.0,848,93.850943,34.995592,8304.0,250.0,102,21000.0,1464,4,4,11,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,6000.0,1061,93.860313,9.061186,6000.0,100.33,72,6000.0,1570,4,1,14,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,40000.0,899,93.880977,31.958993,40000.0,418.37,120,40000.0,1577,4,1,16,0,0,1
0,1,0,0,1,0,0,0,0,0,0,0,0,41000.0,983,93.882626,17.152984,15612.0,597.93,80,41000.0,1617,4,1,9,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,947,93.882903,7.340815,4138.0,171.27,108,15000.0,1539,4,0,7,1,1,1
0,1,0,0,0,0,0,0,0,1,0,0,0,7000.0,899,93.886724,2.962372,1000.0,78.82,120,7000.0,1572,4,1,13,0,0,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,899,93.897442,4.070682,8304.0,150.0,127,15000.0,1579,4,1,11,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,837,93.901507,18.024344,5000.0,97.4,60,5000.0,1603,4,2,8,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,30000.0,899,93.90318,30.936633,8304.0,300.0,126,30000.0,1546,5,3,6,0,0,1
0,1,0,0,1,0,0,0,0,0,0,0,0,6000.0,899,93.908596,7.134217,3000.0,75.0,102,6000.0,1542,4,0,6,1,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,10000.0,1123,93.911412,9.974935,10000.0,302.21,36,10000.0,1603,4,2,9,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,20000.0,899,93.914405,7.0867,20000.0,399.28,56,20000.0,1532,4,5,9,0,0,1
0,1,0,0,1,0,0,0,0,0,0,0,0,5600.0,914,93.918545,7.073691,8304.0,160.0,58,8000.0,1525,4,4,14,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,93.924433,39.012482,5000.0,97.4,60,5000.0,1584,4,3,13,1,1,1
1,0,0,0,0,1,0,0,0,0,0,0,0,5000.0,899,93.930234,21.116702,8304.0,100.0,58,5000.0,1588,4,0,12,1,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,6000.0,899,93.930372,31.909555,8304.0,200.0,33,6000.0,1580,4,1,17,0,0,1
1,0,1,0,0,0,0,0,0,0,0,0,0,10000.0,899,93.935284,16.142072,5000.0,100.0,134,10000.0,1617,4,1,9,1,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,20000.0,899,93.952728,13.973019,10000.0,250.0,126,25000.0,1571,4,1,12,1,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,899,93.955152,1.281076,8304.0,320.0,126,32000.0,1574,4,1,15,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,912,93.956275,13.90421,10000.0,232.82,48,10000.0,1578,4,4,8,1,1,1
1,0,0,0,1,0,0,0,0,0,0,0,0,12000.0,899,93.956742,21.132158,8304.0,120.0,134,12000.0,1626,4,3,10,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,6000.0,1030,93.95915,8.270071,6000.0,147.2,46,6000.0,1570,4,1,7,1,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,35000.0,899,93.960573,8.241957,8304.0,350.0,126,35000.0,1541,4,4,7,0,1,0
1,0,0,0,0,0,1,0,0,0,0,0,0,17500.0,899,93.961087,10.961524,8304.0,247.52,80,0.0,1581,4,1,17,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,0,16000.0,921,93.962112,8.201886,16000.0,400.0,44,16000.0,1535,4,0,8,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,25000.0,899,93.964039,31.87605,34287.0,418.37,120,40000.0,1573,4,1,15,0,1,0
1,0,1,0,0,0,0,0,0,0,0,0,0,16000.0,899,93.964688,31.875405,8304.0,160.0,127,16000.0,1528,5,4,6,0,0,1
0,1,0,0,1,0,0,0,0,0,0,0,0,25000.0,899,93.974832,9.17083,21500.0,261.48,120,25000.0,1601,4,2,9,1,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,17500.0,899,93.98671,8.224659,8304.0,175.0,127,17500.0,1568,4,1,6,1,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,27000.0,899,93.991167,31.976748,8304.0,395.0,126,39500.0,1540,5,1,10,1,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,5000.0,899,93.991204,15.092636,5000.0,97.4,60,5000.0,1529,4,5,9,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,11000.0,899,93.99796,30.841957,9000.0,198.29,52,9000.0,1538,5,3,6,0,0,1
0,1,0,0,1,0,0,0,0,0,0,0,0,26000.0,899,94.014277,17.068669,8304.0,505.79,60,27000.0,1573,4,1,15,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,7500.0,899,94.020282,33.819618,8304.0,250.0,33,7500.0,1534,4,3,15,0,0,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899,94.031453,0.006312,5000.0,152.82,36,5000.0,1556,4,0,10,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,12500.0,899,94.032364,31.807323,8304.0,250.0,57,12500.0,1577,4,1,14,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,18000.0,899,94.045391,31.79426,18000.0,412.84,48,18000.0,1573,4,1,16,0,1,0
0,1,0,0,0,0,0,0,0,1,0,0,0,10000.0,899,94.056318,38.783533,1900.0,149.86,80,10000.0,1529,4,5,9,0,0,1
0,1,0,0,1,0,0,0,0,0,0,0,0,5000.0,899,94.063092,31.776635,2000.0,152.82,36,5000.0,1579,4,1,17,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,0,20000.0,796,94.065414,21.104882,20000.0,210.12,120,20000.0,1616,4,1,9,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,6000.0,832,94.068831,28.947692,6000.0,136.79,50,6000.0,1457,4,4,13,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,20000.0,998,94.080582,10.910015,8304.0,350.0,65,20000.0,1603,4,2,8,0,1,0
0,1,0,0,0,0,0,0,0,1,0,0,0,21000.0,874,94.080633,9.130757,3377.0,220.62,120,21000.0,1581,4,1,5,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,899,94.090813,43.984693,8000.0,300.0,60,16000.0,1521,5,1,14,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,12000.0,965,94.092923,9.982624,12000.0,229.53,60,12000.0,1569,4,1,15,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,20000.0,995,94.094614,17.754729,20000.0,298.93,78,20000.0,1606,4,2,13,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,30000.0,899,94.097954,31.741685,17334.0,313.78,120,30000.0,1581,4,1,17,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,0,6500.0,899,94.100245,10.089986,6000.0,150.0,49,6500.0,1606,4,2,11,0,0,1
0,1,0,0,0,0,0,0,0,1,0,0,0,10000.0,899,94.107221,16.989771,4100.0,100.0,58,5000.0,1585,4,1,17,0,0,1
0,1,0,0,0,0,0,0,0,1,0,0,0,23000.0,899,94.110868,31.728932,23000.0,241.63,120,23000.0,1573,4,1,15,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,854,94.112082,28.972687,8097.77,149.86,80,10000.0,1479,4,4,10,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,27500.0,899,94.114879,38.823481,27500.0,287.63,120,27500.0,1621,4,1,13,1,1,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,899,94.115909,9.78811,8304.0,180.0,127,18000.0,1602,4,2,9,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,869,94.11928,17.992674,10000.0,200.0,57,10000.0,1663,4,2,11,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,13500.0,899,94.119768,21.103913,13500.0,247.55,63,13500.0,1464,4,0,9,1,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,950,94.121097,7.935143,15000.0,350.68,47,15000.0,1569,4,1,7,1,1,1
0,1,0,0,0,0,0,0,0,0,0,1,0,44200.0,927,94.121276,17.8333,1100.77,514.19,105,44200.0,1571,4,1,8,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,94.123869,31.71597,8304.0,400.0,13,5000.0,1532,4,5,9,0,0,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899,94.124466,20.8629,8304.0,100.0,58,5000.0,1614,4,2,5,1,1,1
0,1,0,0,0,0,0,0,0,1,0,0,0,10200.0,899,94.129464,30.710444,54.0,131.85,96,10200.0,1539,5,3,6,0,0,1
1,0,1,0,0,0,0,0,0,0,0,0,0,47000.0,899,94.132762,18.82238,22000.0,470.0,126,47000.0,1574,4,1,12,1,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,27500.0,1034,94.143388,7.912092,7768.73,287.63,120,27500.0,1570,4,1,7,1,1,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1030,94.151227,27.854444,15000.0,388.65,42,15000.0,1604,4,2,7,1,1,1
1,0,0,0,0,0,0,0,0,0,0,0,1,25500.0,899,94.151841,3.804073,8304.0,600.0,90,45500.0,1550,4,4,8,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,8000.0,860,94.153983,9.98752,8000.0,158.08,59,8000.0,1591,4,3,9,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,6000.0,855,94.164173,7.999153,8304.0,75.0,102,6000.0,1612,4,1,22,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,33500.0,989,94.172312,36.959242,8304.0,287.63,120,27500.0,1453,4,1,12,1,1,1
0,1,0,0,0,0,0,0,0,1,0,0,0,6000.0,806,94.173705,13.654167,6000.0,60.0,138,6000.0,1580,4,4,9,1,1,1
1,0,0,0,0,0,1,0,0,0,0,0,0,15500.0,769,94.176754,9.033859,3000.0,200.0,93,15500.0,1603,4,2,8,1,1,1
1,0,0,0,0,0,1,0,0,0,0,0,0,6000.0,899,94.177484,29.947059,8304.0,125.0,55,6000.0,1470,4,1,9,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,21000.0,899,94.178872,31.661087,8304.0,210.0,127,21000.0,1572,4,1,15,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,25000.0,899,94.197191,37.642563,25000.0,468.32,60,25000.0,1533,4,5,9,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,6000.0,899,94.197885,16.917912,6000.0,100.33,72,6000.0,1586,4,2,10,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,5000.0,987,94.203723,31.867593,965.0,120.0,58,6000.0,1535,5,2,13,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,25000.0,635,94.211746,13.914487,25000.0,261.48,120,25000.0,1594,4,3,10,1,1,1
0,1,0,0,0,0,0,0,0,1,0,0,0,15000.0,847,94.212683,8.894259,3000.0,200.0,89,15000.0,1588,4,1,18,0,0,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,774,94.214782,9.865328,8304.0,300.0,78,20000.0,1565,4,0,15,1,1,1
0,1,0,0,0,0,0,0,0,1,0,0,0,5000.0,899,94.216115,8.800315,5000.0,67.01,95,5000.0,1589,4,1,18,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,791,94.216709,17.741813,9340.0,318.56,34,10000.0,1658,4,2,12,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,25000.0,899,94.220712,28.040358,16700.0,175.45,120,16700.0,1445,4,4,14,1,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,18000.0,899,94.22155,34.618489,8304.0,300.0,69,18000.0,1529,4,4,12,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,16000.0,843,94.232307,14.716282,16000.0,353.65,50,16000.0,1587,4,0,13,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,45000.0,899,94.253731,30.586242,8304.0,500.0,111,45000.0,1533,5,3,6,0,1,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,899,94.272671,9.781454,3000.0,350.0,96,28000.0,1591,4,3,9,0,0,1
0,1,0,0,0,1,0,0,0,0,0,0,0,20000.0,899,94.276626,4.907582,2621.87,210.12,120,20000.0,1548,4,5,14,0,0,1
0,1,0,0,0,0,0,0,0,1,0,0,0,65000.0,899,94.277656,30.562285,35800.0,679.86,120,65000.0,1536,5,3,6,0,0,1
1,0,0,0,0,0,1,0,0,0,0,0,0,10000.0,899,94.279932,13.660474,8304.0,100.0,134,10000.0,1602,4,2,8,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,684,94.285014,9.755487,7500.0,150.0,80,10000.0,1602,4,2,11,1,1,1
0,1,0,0,0,0,0,0,0,1,0,0,0,10000.0,899,94.289843,35.650354,2038.0,302.21,36,10000.0,1547,5,0,12,1,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,24500.0,899,94.297646,33.542183,12000.0,261.48,120,25000.0,1536,4,3,14,0,0,1
0,1,0,0,1,0,0,0,0,0,0,0,0,25000.0,899,94.298999,13.672422,7551.0,399.13,72,25000.0,1602,4,2,10,1,1,1
1,0,0,0,0,0,0,0,0,1,0,0,0,31000.0,899,94.307545,8.64247,8304.0,310.0,124,30500.0,1536,4,0,7,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,22000.0,979,94.318936,6.795483,625.0,231.13,120,22000.0,1542,4,0,8,1,1,1
0,1,0,0,0,0,0,0,0,0,0,1,0,15000.0,976,94.31896,17.543709,15000.0,157.59,120,15000.0,1632,4,3,5,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,12500.0,899,94.32432,17.536023,8304.0,291.0,48,12500.0,1619,4,1,12,1,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,22500.0,899,94.329467,30.510383,8304.0,236.38,120,22500.0,1527,4,4,14,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,94.330973,8.594326,5000.0,97.4,60,5000.0,1596,4,2,8,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,858,94.331229,23.664288,8304.0,170.0,127,17000.0,1613,4,1,6,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,14000.0,1048,94.338693,20.754429,14000.0,267.78,60,14000.0,1655,4,2,8,0,1,0
