ApplicationType_Limit raise,ApplicationType_New credit,LoanGoal_Car,LoanGoal_Caravan / Camper,LoanGoal_Existing loan takeover,LoanGoal_Extra spending limit,LoanGoal_Home improvement,LoanGoal_Motorcycle,LoanGoal_Not speficied,LoanGoal_Other see explanation,LoanGoal_Remaining debt home,LoanGoal_Unknown,LoanGoal_other,RequestedAmount,CreditScore,timesincefirstcase,duration,FirstWithdrawalAmount,MonthlyCost,NumberOfTerms,OfferedAmount,open_cases,month,weekday,hour,treatment,adaptation_action_recommendation,hit
0,1,0,0,0,0,0,0,0,1,0,0,0,60000.0,1090,254.946569,14.035645,60000.0,1108.28,60,60000.0,2411,9,4,12,1,1,1
1,0,0,0,0,0,1,0,0,0,0,0,0,12000.0,899,254.948468,15.045303,8304.0,200.0,71,12000.0,2358,9,3,8,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,986,254.950672,30.865107,20000.0,205.49,120,20000.0,2282,10,2,14,1,1,1
1,0,0,0,1,0,0,0,0,0,0,0,0,15000.0,899,254.95229,11.002028,2500.0,300.0,56,15000.0,2364,9,1,18,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,726,254.952807,21.981506,10000.0,189.08,60,10000.0,2658,9,2,13,1,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,10000.0,899,254.953149,16.945156,8304.0,100.0,134,10000.0,2384,9,0,11,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,899,254.957014,30.882709,10000.0,106.46,120,10000.0,2289,10,3,6,0,0,1
1,0,1,0,0,0,0,0,0,0,0,0,0,10000.0,899,254.957275,11.085725,5000.0,100.0,134,10000.0,2467,9,0,8,0,0,1
1,0,1,0,0,0,0,0,0,0,0,0,0,50000.0,899,254.96108,16.044473,8304.0,500.0,126,50000.0,2457,9,5,13,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,0,24500.0,904,254.96228,24.102022,24500.0,251.72,120,24500.0,2225,10,1,11,1,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,15000.0,899,254.963089,9.1535,8304.0,300.0,56,15000.0,2413,9,4,9,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,20000.0,899,254.968445,31.871403,8304.0,200.0,127,20000.0,2334,9,1,10,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,254.971966,11.038496,5000.0,222.31,24,5000.0,2337,9,1,13,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,899,254.974205,31.865656,15000.0,154.11,120,15000.0,2335,9,1,10,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,33600.0,787,254.974683,15.107192,219.0,342.12,120,33600.0,2341,9,3,11,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,22000.0,960,254.979663,17.289696,22000.0,408.29,60,22000.0,2340,9,3,11,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,39500.0,899,254.980396,30.859268,98.0,524.67,87,39400.0,2294,10,3,6,0,1,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,884,254.985607,11.175457,8304.0,179.8,120,17500.0,2352,9,3,9,1,1,1
0,1,0,0,0,0,0,0,0,0,1,0,0,20000.0,945,254.987488,28.197433,8304.0,205.0,123,20000.0,2382,9,2,13,1,1,1
0,1,0,0,0,0,0,0,0,1,0,0,0,30000.0,638,254.991838,32.120975,35000.0,356.38,120,35000.0,2248,10,4,8,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,12000.0,899,255.007554,30.83207,8304.0,240.0,57,12000.0,2408,9,4,8,0,0,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,964,255.008766,16.845588,23919.0,399.49,87,30000.0,2434,9,5,8,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,20000.0,899,255.01118,31.828548,1500.0,371.17,60,20000.0,2335,9,1,10,0,1,0
1,0,0,0,0,1,0,0,0,0,0,0,0,10000.0,899,255.011302,8.973255,1000.0,200.0,57,10000.0,2549,9,1,10,1,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,18200.0,899,255.019033,10.962567,8304.0,182.0,127,18200.0,2502,9,0,12,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,1033,255.021649,7.980806,15000.0,306.11,54,15000.0,2550,9,1,9,1,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,25000.0,899,255.021736,21.869465,8304.0,500.0,56,25000.0,2376,9,0,12,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,746,255.023796,27.809859,1479.3,149.19,79,10000.0,2262,10,3,7,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,6000.0,817,255.028909,41.86048,223.0,204.22,32,6000.0,2293,10,3,8,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,10000.0,899,255.033523,31.806199,8304.0,150.0,80,10000.0,2364,9,1,18,0,1,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,829,255.038518,14.037001,8304.0,300.0,126,30000.0,2653,9,2,12,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,20000.0,917,255.039908,35.019599,8304.0,350.0,65,20000.0,2512,9,0,14,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,6000.0,908,255.041782,14.077461,8304.0,90.0,138,9000.0,2481,9,0,9,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,5000.0,899,255.042528,31.797157,8304.0,98.65,75,6100.0,2467,9,0,6,0,0,1
0,1,0,0,0,0,0,0,0,1,0,0,0,5000.0,899,255.044622,31.795037,5000.0,97.4,60,5000.0,2346,9,1,16,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,0,7000.0,899,255.049591,31.790058,7000.0,165.4,48,7000.0,2335,9,1,8,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,20000.0,899,255.05161,31.788034,20000.0,205.49,120,20000.0,2359,9,1,17,0,1,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,899,255.053591,22.002458,20000.0,400.0,126,40000.0,2381,9,2,13,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,10500.0,943,255.060523,21.128099,8480.0,111.78,120,10500.0,2248,9,4,11,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,5000.0,899,255.071434,31.768168,5000.0,152.82,36,5000.0,2339,9,1,7,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,10000.0,899,255.076179,14.796147,8304.0,106.46,120,10000.0,2339,9,1,7,0,1,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,952,255.077085,22.078635,5000.0,250.0,126,25000.0,2256,9,4,10,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,30000.0,899,255.078548,22.874899,8304.0,400.0,89,30000.0,2210,10,0,13,1,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,751,255.084576,6.74775,8304.0,270.0,126,27000.0,2408,9,4,7,1,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,15000.0,899,255.0903,13.998098,3000.0,250.0,69,15000.0,2408,9,4,11,1,1,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,819,255.093141,15.006702,8304.0,50.0,138,5000.0,2346,9,4,8,0,1,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,880,255.099113,17.821022,15813.0,471.01,72,30000.0,2327,9,3,12,1,1,1
0,1,0,0,0,0,0,1,0,0,0,0,0,5000.0,899,255.100738,31.738788,4000.0,207.99,60,11000.0,2330,9,1,12,0,0,1
0,1,0,0,1,0,0,0,0,0,0,0,0,40000.0,889,255.102188,8.995215,2656.0,440.0,126,44000.0,2409,9,4,8,0,1,0
0,1,0,0,0,0,0,0,0,0,1,0,0,9000.0,899,255.103041,21.877557,8304.0,250.0,40,9000.0,2351,9,4,8,1,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,20000.0,899,255.104165,11.051164,10000.0,106.46,120,10000.0,2645,9,2,12,1,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,60000.0,899,255.10508,38.791348,8304.0,395.0,126,39500.0,2254,10,2,13,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,15000.0,806,255.107748,17.948647,1474.23,195.38,90,15000.0,2374,9,0,12,1,1,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,899,255.108237,43.068346,8304.0,385.0,126,38500.0,2652,9,2,12,1,1,1
0,1,0,0,0,0,0,0,0,1,0,0,0,17500.0,899,255.112667,42.097193,17403.0,218.84,120,21300.0,2214,10,0,13,1,1,1
0,1,0,0,0,0,0,0,1,0,0,0,0,10000.0,899,255.119076,31.720389,150.0,189.08,60,10000.0,2456,9,5,13,0,0,1
0,1,0,0,0,0,0,0,0,1,0,0,0,5000.0,953,255.120196,11.005737,5000.0,56.3,120,5000.0,2457,9,5,13,0,1,0
1,0,0,0,0,0,1,0,0,0,0,0,0,12000.0,848,255.120566,21.986141,8304.0,120.0,134,12000.0,2349,9,4,7,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,13000.0,899,255.124953,30.714536,13000.0,245.8,60,13000.0,2306,10,3,6,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,8000.0,899,255.127662,31.711796,8304.0,200.0,45,8000.0,2457,9,5,13,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,255.128456,32.711067,5000.0,152.82,36,5000.0,2389,9,2,13,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,8500.0,899,255.156174,23.04566,8259.0,347.35,72,22000.0,2227,9,4,15,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,8500.0,899,255.163698,31.676047,7500.0,199.5,42,7500.0,2330,9,1,12,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,12500.0,899,255.167534,56.713632,12500.0,201.78,72,12500.0,2266,10,5,10,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,899,255.170794,58.710615,5000.0,97.4,60,5000.0,2411,9,4,8,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,25000.0,953,255.171176,14.718411,911.0,275.35,109,25000.0,2655,9,2,13,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,1010,255.183781,10.901193,4963.0,243.91,60,12900.0,2660,9,2,13,0,1,0
0,1,0,0,0,1,0,0,0,0,0,0,0,5000.0,899,255.187046,30.65256,8304.0,150.0,37,5000.0,2410,9,4,8,0,0,1
0,1,0,0,0,0,0,0,0,1,0,0,0,17300.0,899,255.190101,29.858412,2980.0,180.83,120,17600.0,2408,9,4,11,1,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,7200.0,899,255.190573,41.658862,35.0,120.4,72,7200.0,2262,10,4,12,1,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,10500.0,969,255.190786,15.879955,1079.42,111.78,120,10500.0,2468,9,0,7,0,1,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,899,255.193567,30.646113,8304.0,250.0,126,25000.0,2410,9,4,8,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,899,255.196268,31.643525,15000.0,347.44,47,15000.0,2467,9,0,6,0,1,0
1,0,0,0,0,0,0,0,1,0,0,0,0,20000.0,899,255.223515,38.616309,8304.0,270.0,88,20000.0,2356,9,5,13,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,956,255.226848,9.651544,15000.0,154.11,120,15000.0,2551,9,1,9,1,1,1
1,0,0,0,0,0,1,0,0,0,0,0,0,25000.0,899,255.226953,31.612926,8304.0,350.0,126,35000.0,2330,9,1,11,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,906,255.226994,25.818678,8304.0,247.52,80,0.0,2630,9,2,7,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,928,255.231281,13.735034,15000.0,236.83,72,15000.0,2660,9,2,13,0,1,0
1,0,1,0,0,0,0,0,0,0,0,0,0,25000.0,899,255.231293,8.721118,8304.0,250.0,126,25000.0,2408,9,4,9,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,25000.0,899,255.254268,16.728866,9544.0,302.41,120,29700.0,2403,9,1,9,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,22000.0,1030,255.256835,17.901308,22000.0,220.0,127,22000.0,2324,9,3,15,1,1,1
0,1,0,0,0,0,0,0,0,1,0,0,0,75000.0,899,255.257524,24.730555,20000.0,205.49,120,20000.0,2335,9,1,10,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,982,255.299633,9.584138,15000.0,199.14,88,15000.0,2650,9,2,12,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,15000.0,697,255.30746,27.505661,3476.0,168.5,120,16400.0,2192,10,0,9,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,23000.0,839,255.31303,14.895963,10333.0,363.14,72,23000.0,2487,9,0,10,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,899,255.313517,31.526426,15000.0,199.14,88,15000.0,2465,9,0,7,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,995,255.314652,10.78821,5000.0,103.32,56,5000.0,2478,9,0,9,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,25000.0,899,255.316812,30.522642,300.0,499.6,55,25000.0,2410,9,4,8,0,1,0
0,1,0,1,0,0,0,0,0,0,0,0,0,25000.0,899,255.321213,13.781908,8304.0,375.0,77,25000.0,2336,9,1,12,0,0,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,925,255.323124,13.769741,3746.0,605.88,75,40000.0,2481,9,0,9,0,1,0
1,0,0,0,0,0,1,0,0,0,0,0,0,25000.0,899,255.327453,13.603076,8304.0,250.0,126,25000.0,2331,9,1,12,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,12000.0,866,255.330663,16.713194,4957.12,226.9,60,12000.0,2426,9,4,13,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,12000.0,782,255.336855,34.504022,8304.0,300.0,45,12000.0,2258,10,6,14,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,21000.0,802,255.343289,23.840182,314.0,477.11,48,21000.0,2245,10,1,6,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,60000.0,887,255.347508,24.613424,52350.0,1503.31,43,60000.0,2329,9,3,12,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,27500.0,818,255.349549,27.84071,5000.0,250.0,91,19000.0,2248,10,2,10,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,21000.0,999,255.35203,10.570727,21000.0,250.37,100,21000.0,2339,9,1,14,0,1,0
0,1,0,0,0,0,0,0,1,0,0,0,0,64000.0,899,255.355998,7.872551,64000.0,651.66,120,64000.0,2330,9,1,12,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,35000.0,899,255.370063,31.469472,8304.0,700.0,55,34500.0,2466,9,0,7,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,6000.0,983,255.375686,16.587867,7000.0,213.95,36,7000.0,2387,9,1,12,1,1,1
0,1,0,0,0,0,0,0,0,1,0,0,0,20000.0,878,255.376435,10.701616,20000.0,371.17,60,20000.0,2560,9,1,9,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,905,255.378903,9.69358,5000.0,152.82,36,5000.0,2468,9,0,7,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,30000.0,951,255.381554,20.609527,18000.0,361.28,55,18000.0,2245,9,4,12,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,10000.0,754,255.3911,14.56376,10000.0,292.56,37,10000.0,2413,9,3,12,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,818,255.39502,18.543082,5000.0,50.0,138,5000.0,2378,9,2,8,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,20000.0,899,255.408959,31.43067,16000.0,252.62,72,16000.0,2343,9,1,15,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,6000.0,899,255.416346,31.423277,6000.0,150.09,45,6000.0,2290,10,4,6,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,899,255.421355,16.571307,5000.0,56.3,120,5000.0,2336,9,1,8,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,1100,255.425504,10.505007,5000.0,469.02,11,5000.0,2455,9,5,12,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,17000.0,899,255.427698,58.60376,100.0,275.13,70,17000.0,2240,10,1,11,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,75000.0,959,255.428428,17.402591,26808.55,702.57,120,69000.0,2481,9,0,9,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,924,255.432,14.480751,8099.0,249.04,68,15000.0,2633,9,2,9,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,255.451896,31.387801,8304.0,75.0,100,5900.0,2465,9,0,7,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,20000.0,899,255.453998,31.385711,20000.0,205.49,120,20000.0,2337,9,1,13,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,15000.0,899,255.48735,41.381797,8304.0,150.0,127,15000.0,2332,9,3,10,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,899,255.777208,15.128217,8500.0,150.87,67,8500.0,2380,9,2,10,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,987,255.853161,10.128889,15000.0,154.11,120,15000.0,2657,9,2,13,1,1,1
0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,992,255.891982,40.966163,50000.0,693.37,83,50000.0,2224,10,1,14,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,899,255.899715,30.940127,20000.0,238.45,100,20000.0,2270,10,4,6,0,1,0
1,0,0,0,0,1,0,0,0,0,0,0,0,20000.0,899,255.90201,8.964981,8304.0,250.0,96,20000.0,2418,9,4,12,0,1,0
0,1,0,0,0,1,0,0,0,0,0,0,0,7000.0,946,255.903023,10.051016,2098.37,165.4,48,7000.0,2381,9,2,6,1,1,1
0,1,0,0,0,0,0,0,1,0,0,0,0,21200.0,896,255.904908,10.126987,2230.0,280.0,91,21400.0,2346,9,4,10,0,1,0
0,1,0,0,0,0,0,0,0,1,0,0,0,26000.0,899,255.911619,40.948619,15640.0,285.1,120,28000.0,2261,10,3,7,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,5000.0,1036,255.925025,15.054505,8304.0,100.0,58,5000.0,2468,9,0,7,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,20000.0,899,255.926059,57.99834,4000.0,205.49,120,20000.0,2243,10,1,10,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,30000.0,899,255.931745,0.1085,4150.0,554.14,60,30000.0,2335,9,1,10,0,0,1
0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,899,255.934965,30.90492,8304.0,254.56,120,25000.0,2467,9,0,6,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,10000.0,899,255.939251,30.900641,600.0,106.46,120,10000.0,2264,10,4,6,0,1,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,899,255.941617,15.072407,8304.0,312.59,120,30700.0,2386,9,1,12,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,899,255.960099,30.879776,15000.0,259.19,65,15000.0,2468,9,0,7,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,40000.0,924,255.9609,13.869642,1290.0,424.63,114,40000.0,2437,9,5,8,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5250.0,899,255.963805,30.876144,8304.0,53.0,138,5300.0,2468,9,0,7,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,15000.0,836,255.968194,16.078328,7580.0,154.11,120,15000.0,2573,9,1,12,1,1,1
0,1,0,0,0,0,0,0,0,1,0,0,0,5000.0,899,255.96878,24.089533,8304.0,100.0,58,5000.0,2246,9,4,11,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,20000.0,896,255.969358,12.902519,5046.0,205.49,120,20000.0,2358,9,3,8,1,1,1
0,1,0,0,0,0,0,0,0,0,1,0,0,10000.0,978,255.977833,14.142293,8304.0,439.07,24,10000.0,2505,9,0,13,1,1,1
1,0,0,0,0,0,1,0,0,0,0,0,0,35000.0,849,255.979391,20.883746,8304.0,350.0,126,35000.0,2398,9,2,9,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,899,255.987805,20.994481,10000.0,106.46,120,10000.0,2346,9,3,8,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,20000.0,899,255.991179,13.000297,20000.0,345.59,65,20000.0,2335,9,4,11,1,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,15000.0,899,255.994451,30.845459,15000.0,278.38,60,15000.0,2468,9,0,7,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,698,255.998876,16.839231,4142.0,75.0,81,5000.0,2328,9,3,13,1,1,1
0,1,0,0,1,0,0,0,0,0,0,0,0,5500.0,769,255.999177,19.892549,1886.4,76.88,90,5500.0,2265,9,4,8,1,1,1
0,1,0,0,0,0,0,0,0,1,0,0,0,75000.0,899,256.005749,30.833736,75000.0,796.18,114,75000.0,2469,9,0,7,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,899,256.006172,12.91786,5000.0,97.4,60,5000.0,2322,9,4,14,1,1,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,761,256.008068,1.018058,2770.0,154.11,120,15000.0,2381,9,2,5,1,1,1
0,1,0,0,0,1,0,0,0,0,0,0,0,5000.0,899,256.010417,56.184536,5000.0,222.31,24,5000.0,2348,9,4,8,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,15000.0,899,256.018157,20.089403,4732.62,171.76,105,15000.0,2390,9,0,9,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,16800.0,812,256.026957,20.917628,8304.0,200.0,102,16800.0,2338,9,3,11,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,20000.0,899,256.02868,16.877565,20900.0,489.83,96,40000.0,2398,9,3,9,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,25000.0,864,256.030063,16.834479,20760.0,499.6,55,25000.0,2652,9,2,12,1,1,1
0,1,0,0,0,0,0,0,0,0,0,0,1,15000.0,899,256.033832,30.80564,8304.0,300.0,56,15000.0,2339,9,1,14,0,0,1
0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,899,256.044119,40.824972,10000.0,1273.93,8,10000.0,2245,9,4,11,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,50000.0,899,256.051042,5.96164,38000.0,1068.39,38,38000.0,2482,9,0,10,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,22000.0,899,256.052077,30.787485,1900.0,408.29,60,22000.0,2340,9,1,14,0,1,0
0,1,0,0,0,0,0,0,0,1,0,0,0,8000.0,899,256.055979,30.783604,8000.0,196.26,46,8000.0,2340,9,1,14,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,256.058376,30.781201,8304.0,50.0,138,5000.0,2343,9,1,15,0,1,0
1,0,0,0,0,0,1,0,0,0,0,0,0,10000.0,712,256.058777,19.896148,4000.0,100.0,134,10000.0,2352,9,3,9,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,6000.0,899,256.058999,55.82221,5000.0,199.14,27,5000.0,2516,9,0,14,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,40000.0,805,256.067899,16.840262,26766.92,424.63,114,40000.0,2577,9,1,13,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,39000.0,923,256.075014,15.122804,27772.0,397.11,120,39000.0,2341,9,1,15,0,1,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,837,256.080003,16.980713,3642.0,190.07,120,18500.0,2405,9,2,8,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,25000.0,790,256.080189,40.76329,6500.0,254.56,120,25000.0,2261,10,4,8,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,30000.0,878,256.081153,23.837695,21386.0,459.79,74,30000.0,2214,10,6,8,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,11500.0,888,256.083018,26.995626,11500.0,275.66,46,11500.0,2400,9,1,9,1,1,1
0,1,0,0,0,0,0,0,0,0,1,0,0,17000.0,899,256.09368,40.732981,17000.0,174.66,120,17000.0,2340,10,3,14,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,899,256.095199,30.744397,5000.0,118.15,48,5000.0,2292,10,4,6,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,724,256.098831,27.888497,5000.0,50.0,138,5000.0,2410,9,2,7,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,20000.0,922,256.102629,16.814107,24000.0,246.58,120,24000.0,2382,9,2,13,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,5000.0,1001,256.103798,16.734889,3865.24,98.8,59,5000.0,2645,9,2,12,1,1,1
1,0,0,0,1,0,0,0,0,0,0,0,0,50000.0,899,256.108136,20.141554,8304.0,500.0,126,50000.0,2213,10,0,15,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,5000.0,899,256.112953,37.969014,3137.0,149.07,37,5000.0,2270,10,2,6,1,1,1
0,1,0,0,0,0,0,0,1,0,0,0,0,5000.0,710,256.115408,13.886174,4931.0,179.8,120,17500.0,2383,9,2,11,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,8000.0,825,256.115653,12.842429,3047.0,176.25,52,8000.0,2419,9,4,12,1,1,1
0,1,0,1,0,0,0,0,0,0,0,0,0,30000.0,869,256.117174,8.003215,8304.0,600.0,56,30000.0,2336,9,1,12,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,16500.0,692,256.117642,44.767153,409.0,169.53,120,16500.0,2276,10,2,12,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,17500.0,1025,256.121194,13.803669,9933.0,397.59,48,17500.0,2475,9,0,9,1,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,25000.0,899,256.122927,20.235704,8304.0,250.0,126,25000.0,2631,9,2,9,1,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,17000.0,899,256.12391,17.007449,17000.0,446.68,41,17000.0,2243,9,4,13,0,0,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,828,256.127554,14.827378,8304.0,420.0,126,42000.0,2549,9,1,10,1,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,10000.0,899,256.136436,31.703327,8304.0,530.0,126,53000.0,2378,9,2,8,0,1,0
0,1,1,0,0,0,0,0,0,0,0,0,0,6000.0,854,256.139718,9.901145,5000.0,252.12,21,5000.0,2383,9,2,11,0,1,0
0,1,0,0,0,0,0,0,0,1,0,0,0,75000.0,899,256.14108,29.065652,75000.0,1385.35,60,75000.0,2571,9,1,12,1,1,1
0,1,0,0,0,0,0,0,0,0,0,0,1,19000.0,916,256.146577,9.788188,19000.0,247.48,90,19000.0,2373,9,2,7,0,1,0
0,1,0,0,0,0,0,0,0,0,1,0,0,31000.0,899,256.16366,26.837048,31000.0,231.19,180,31000.0,2339,9,3,11,1,1,1
1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,899,256.16681,15.71816,8304.0,165.0,122,16000.0,2339,9,3,11,0,0,1
